0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2,02-1352-20-PIBS-R,2,PRIME DIAGNOSTIC LABORATORY SANTIAGO BRANCH,"NO. 40 CAMACAM ST., CENTRO EAST, SANTIAGO CITY, ISABELA",SANTIAGO CITY / ISABELA,09951358326/0783050570,"REYES, EMEDITA LANGUIDO",dra_emedita_reyes@yahoo.com,primediagnosticlab@yahoo.com,4919534,,2,5,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1064,A
2,02-XXXX-20-GIBS-R,2,REGION 2 TRAUMA AND MEDICAL CENTER,"BRGY. MAGSAYSAY, BAYOMBONG, NUEVA VIZCAYA",BAYOMBONG / NUEVA VIZCAYA,09173127723/078-8053561,"MANIQUIS, MICHELLE CLAIRE",opd.lab.r2tmc@gmail.com,opd.lab.r2tmc@gmail.com,4851424,,1,1,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1065,E
2,02-0661-19-GIBS-R,2,SAGUDAY MUNICIPAL HEALTH OFFICE LABORATORY,"CORNER LUCAS ST. PUROK NAMNAMA (PUBLIC MARKET), MAGSAYSAY, SAGUDAY, QUIRINO ","SAGUDAY, QUIRINO",9273117864,"VIDAD, NATHANIE",dalsyemmieilaga@yahoo.com,,4850573,,2,4,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1066,A
2,02-1625-21-PIBS-I,2,SAN BENEDICTO RENAL CARE CENTER,"2ND FLOOR, MYL BLDG, BUNTUN HIGHWAY, BDO BUNTUN BRANCH TUGUEGARAO CITY CAGAYAN",TUGUEGARAO CITY / CAGAYAN,9654820515,"BALISI, SARA JANE",,sanbenedictodrugtest@gmail.com,4987477,,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1067,HS
2,02-1493-20-PIBS-R,2,"ST. PAUL HOSPITAL OF TUGUEGARAO, INC.","LUNA EXTENSION, UGAC NORTE, TUGUEGARAO, CAGAYAN",TUGUEGARAO CITY / CAGAYAN,09778397733/(078)8442512,"BADUA, EDWARDO MANZANO III",emb3patho@yahoo.com,sph_tuguegarao@yahoo.com,4913420,,3,3,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1068,A
3,03-0671-18-PFSS-R,3,21ST CENTURY CLINICAL DIAGNOSTIC DRUG TEST CENTER,"304 3/F METROTOWN MALL, MC ARTHUR HI-WAY, STO. CRISTO, TARLAC CITY, TARLAC ",TARLAC CITY,09228799576  / (045) 9823095,"HERBERT G. PASCUAL, MD",drhgp_hgp@yahoo.com,dtl21stcentury@yahoo.com.ph,4850357,,1,1,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1069,E
3,03-1260-19-PIBS-R,3,A.B.G. SPECIALIST CLINIC AND DIAGNOSTIC CENTER,"88C MASINLOC MALL, NORTH POBLACION, MASINLOC, ZAMBALES ",MASINLOC / ZAMBALES,9475236680,"GONZALES, ALICE BRIONES",abgpedia99@yahoo.com,abg_masinloc@yahoo.com,4861251,,2,5,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1070,A
3,03-0166-19-PIBS-R,3,ABG SPECIALIST CLINIC AND DIAGNOSTIC CENTER,"NATIONAL ROAD, PALANGINAN, IBA, ZAMBALES",IBA/ZAMBALES,09164987108/0478112323,"ONTOG, MARLENE S.",abg_laboratory@yahoo.com.ph,abg_laboratory@yahoo.com.ph,4861252,,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1071,HS
3,03-1373-18-PIBS-R,3,AC SACRED HEART MEDICAL CENTER,"MC ARTHUR HIWAY, STO. DOMINGO, ANGELES CITY, PAMPANGA",ANGELES CITY / PAMPANGA ,09565070082/0456245606 loc 1330,"ONG, REMEDIOS OCAMPO",remy2004ong@yahoo.com,shmclabdep@yahoo.com,4848847,,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1072,HS
3,03-0835-18-PIBS-R,3,ACCUCARE DIAGNOSTIC CENTER,"KM 44/45 N3A BLDG. CABANA, MAC ARTHUR HIGHWAY, LONGOS, MALOLOS, BULACAN ",MALOLOS CITY / BULACAN ,09324102357 / (044) 7606465,"MONINA C. MONTENEGRO, MD, DPSP",ningmontenegro@gmail.com,accucare@ymail.com,4847567,,2,0,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1073,E
3,03-0422-20-PIBS-R,3,ACE DIAGNOSTIC CENTER,"2ND FLOOR CHRACY TOP BLDG. EL CAMINO RD., STO. NIÑO, MEYCAUAYAN, BULACAN ",MEYCAUAYAN CITY / BULACAN,09255435393 / (044) 8151454 / (02) 87828615,"SUSANA P. QUIAOIT, MD, FPSP",jerzymarion@yahoo.com,acediagctr@yahoo.com,4882347,,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1074,HS
3,03-XXXX-20-PIBS-R,3,ALLIMED DIAGNOSTIC LABORATORY,"RM 2-3 DR. ALLAN PINEDA BLDG., GEN. LUNA ST., BABO SACAN, PORAC, PAMPANGA",PORAC/PAMPANGA,09178411010/(045)6497816,"DIZON, FLORENCIO CONCENGCO",,allimeddxlaboratory@yahoo.com,4919524,,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1075,HS
3,03-0210-20-PFSS-R,3,AMEER DIAGNOSTIC LABORATORY,"A. MABINI STREET MOJON, MALOLOS CITY, BULACAN ",MALOLOS CITY / BULACAN ,09255255504 / (044) 3050430,"SUSANA P. QUIAOIT, MD, FPSP",jerzymarion@yahoo.com,ameerdtl_lab@yahoo.com,4879013,,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1076,HS
3,03-1499-20-PIBS-R,3,ANA LIZA SOLOMON- LOPEZ HEALTHCARE DIAGNOSTIC CLINIC,"UNIT C, 1F CHUA BLDG., 97-F TAÑEDO ST., TARLAC CITY",TARLAC CITY,09237366563 / (045) 6285312,"NICK R. FERNANDEZ, MD, DPSP",konicks76@yahoo.com,lopezanaliza75@gmail.com,4904171,,3,2,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1077,HS
3,03-0036-20-PIBS-R,3,ANALYTICON LABORATORY,"OLD WESLEYAN BLDG., MABINI ST. COR. QUIMSON ST., BRGY. QUEZON DISTRICT, CABANATUAN CITY, NUEVA ECIJA",CABANATUAN CITY / NUEVA ECIJA,9361913802/(044)456-9401,"LACUESTA, JUANITA TUCAY",,analyticonlab@yahoo.com,4929019,,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1078,HS
3,03-0499-20-PIBS-R,3,ANGELES MEDICAL CENTER INC. ,"641 RIZAL ST., LOURDES SUR, ANGELES CITY, PAMPANGA",ANGELES CITY / PAMPANGA ,09177907282/(045)322-4632,"PALACOL, IMELDA MARIE FREMIELLE F.",flowerwax@gmail.com,laboratory@angelesmed.com,4919526,,0,2,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1079,E
3,03-0760-18-PIBS-R,3,ANGELES UNIVERSITY FOUNDATION MEDICAL CENTER,"MC ARTHUR HIGHWAY, ANGELES CITY, PAMPANGA ",ANGELES CITY / PAMPANGA ,045-6252924,"ONG , REMEDIOS O.",remy2004ong@yahoo.com,aufmc_capalm@hotmail.com,4911652,,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1080,HS
3,03-0423-20-PFSS-R,3,ANTOINETTE DRUG TESTING CENTER,"723 JRM BLDG., MASAGANA HOMES, MAC ARTHUR HIGH-WAY, TABANG, GUIGUINTO, BULACAN ",GUIGUINTO / BULACAN,09228382582 / (044) 6904946,"JONATHAN URBINO, MD",,irenectrinidad@yahoo.com,4919519,,2,0,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1081,E
3,03-0167-19-PFSS-R,3,ATS DRUG TESTING CENTER,"1ST FLOOR FELNOR BLDG. QUIRINO ST., BRGY. SAN JOSE, BALANGA, BATAAN ",BALANGA CITY / BATAAN,09228873136/0472404100,"CELESTINO, LUISITO DE JESUS",louie66@yahoo.com,atsdrugtestingcenter@gmail.com,4835641,,3,3,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1082,A
3,03-0477-19-PIBS-R,3,AVENTUS MEDICAL CARE INC. (CLARK),"G/F BPO BUILDING 5, SM CITY CLARK, M.A. ROXAS HIGHWAY, BRGY. MALABANIAS, ANGELES, PAMPANGA ",ANGELES CITY / PAMPANGA ,09270424050/0454998417,"GARCIA, EMIL BRYAN MAMANGUN",docbryan12@yahoo.com,Laboratory.Pampanga@aventusmedical.com.ph,4842036,,0,3,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1083,HS
3,03-0500-20-PFSS-R,3,BALAGTAS POLYCARE CLINIC AND DIAGNOSTIC CENTER,"BOROL 1ST, BALAGTAS, BULACAN",BALAGTAS / BULACAN,09182105887 / 09276026420 / 09155012788,"ARMIDA C. EVANGELISTA, MD",armievangelista888@yahoo.com,blgtaspolycare@gmail.com,4922598,,0,0,0,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1084,E
3,03-0478-19-PIBS-R,3,BALIUAG DIAGNOSTIC LABORATORY,"630 J. BUIZON ST., STO. CRISTO, BALIUAG, BULACAN ",BALIUAG / BULACAN,09228416857 / (044) 7662913,"REYNALDO G. TORRES, MD",reygtorres1956@yahoo.com,didirmt3@yahoo.com,4857065,,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1085,HS
3,03-0424-20-GIBS-R,3,BATAAN GENERAL HOSPITAL AND MEDICAL CENTER,"MANAHAN ST., TENEJERO, BALANGA CITY, BATAAN ",BALANGA CITY / BATAAN,09218196555/047-2371273,"MENDOZA, JEFFERSON B.",jebamen@yahoo.com,bghdrugtestinglab@yahoo.com,4877220,,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1086,HS
3,03-0948-19-PIBS-R,3,BATAAN HEALTH CARE CENTER,"P. GOMEZ ST. POBLACION , MARIVELES, BATAAN",MARIVELES/BATAAN,09173115338/047-9356153,"CRUZ, GABRIEL",bhcc_galo@yahoo.com,bhcc_galo@yahoo.com,4917918,,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1087,HS
3,03-0706-18-PIBS-R,3,BATAAN PENINSULA MEDICAL CENTER DRUG TESTING LABORATORY,"OLD PROVINCIAL ROAD, SAN RAMON, DINALUPIHAN, BATAAN ",DINALUPIHAN/BATAAN,09397633380/(047)481-2173,"DY, JANET LIM",janet_lim_dy@yahoo.com,bpmclab@yahoo.com,4920414,,2,3,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1088,HS
3,03-1491-19-PIBS-I,3,BATAAN ST. JOSEPH HOSPITAL & MEDICAL CENTER CORP.,"DON MANUEL BANZON AVE., BRGY. DOÑA FRANCISCA, BALANGA CITY, BATAAN",BALANGA CITY / BATAAN,(047) 237-0226 loc 112/09054356552,"CRUZ, GABRIEL JOSON",bsjhlaboratory@yahoo.com,bsjhlaboratory@yahoo.com,4929132,,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1089,HS
3,03-1140-19-PFSS-R,3,BIO-SCREEN DRUG TESTING CENTER,"2/F ST. AGATHA SQUARE BLDG., BRGY. POBLACION, GUIGUINTO, BULACAN ",GUIGUINTO / BULACAN,09273129658 / (044) 8122971,"AVELINO A. ALOMESEN, MD",,bioscreen.dtc@yahoo.com,4918836,,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1090,HS
3,03-0425-20-PFSS-R,3,BIOASSAY DIAGNOSTIC CENTER DRUG TESTING LAB,"1232 MIRANDA ST., STO. ROSARIO, ANGELES, PAMPANGA ",ANGELES CITY / PAMPANGA ,092097166772/045-3222898,"MALONZO, ROMMEL G.",,bioassay1232@yahoo.com,4876317,,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1091,HS
3,03-0915-19-PIBS-R,3,BIOCARE LABORATORY,"BL BLDG., ARELLANO, ORION, BATAAN 2102",ORION/BATAAN,9189435108,"CELESTINO, LUISITO",louie66@yahoo.com,biocarelaboratory@yahoo.com,4915760,,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1092,HS
3,03-1372-19-PIBS-R,3,BIOCHEM HEALTHCARE SERVICES INC.,"2/F #071 MC ARTHUR HI-WAY, DAU, MABALACAT, PAMPANGA ",MABALACAT CITY/PAMPANGA,9154474642/(045) 402 - 5809,"DIZON, FLORENCIO CONCENGCO",info@biochem.ph,info@biochem.ph,4910907,,3,5,8,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1093,A
3,03-0426-20-PIBS-R,3,BRAIN CHILD DIAGNOSTIC CENTER,"ENRIQUETTA I BLDG., CANIOGAN, CALUMPIT, BULACAN",CALUMPIT / BULACAN,9228257547,DENNIS JOSE S. CARBONELL,,brainchilddxcenter@yahoo.com,4914683,,2,4,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1094,A
3,03-1484-20-PIBS-R,3,BRIGINO GENERAL HOSPITAL,"20 QUIRINO HI-WAY, PECSONVILLE SUBD., TUNGKONG MANGGA, CITY OF SAN JOSE DEL MONTE, BULACAN ",SAN JOSE DEL MONTE / BULACAN,09435060843 / (044) 8154456,"MONTANO L. PRONTO, MD, FPSP",,bgh.lab@yahoo.com,4914010,,2,1,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1095,HS
3,03-0211-20-PIBS-R,3,BRITON-AMEER DIAGNOSTIC LABORATORY,"A. MABINI STREET, MOJON, MALOLOS CITY, BULACAN ",MALOLOS CITY / BULACAN ,09255255502 / (044) 7917339,"SUSANA P. QUIAOIT, MD, FPSP",jerzymarion@yahoo.com,ameerdtl_lab@yahoo.com,4879012,,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1096,HS
3,03-0427-20-PIBS-R,3,BULACAN DIAGNOSTIC CENTER,"826 F. VERGEL DE DIOS ST., POBLACION, BALIUAG, BULACAN ",BALIUAG / BULACAN,09334011628 / (044) 7661417,"GABRIEL J. CRUZ, MD",gjcruz20@hotmail.com,bulacandiagnostic@yahoo.com,4940630,,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1097,HS
3,03-0428-20-PIBS-R,3,BULACAN DIAGNOSTIC CENTER - BRANCH 1,"B.S. AQUINO AVENUE, TANGOS, BALIUAG, BULACAN ",BALIUAG / BULACAN,09334011628 / (044) 3080165,"GABRIEL J. CRUZ, MD",gjcruz20@hotmail.com,bulancandiagnostic@yahoo.com,4940631,,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1098,HS
3,03-0384-19-PIB-R,3,CAPAS HEALTHCARE DIAGNOSTIC LABORATORY -TARLAC CITY BRANCH,"ST. JOSEPH BLDG. II, JUAN LUNA ST., STO. CRISTO, TARLAC CITY ",TARLAC CITY,09071966740 / (045) 9828569,"NICK R. FERNANDEZ, MD, DPSP",konicks76@yahoo.com,rubsmagtoto@yahoo.com,4847601,,1,1,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1099,E
3,03-1169-20-PIBS-R,3,CARELIFE MEDICAL AND DIAGNOSTIC CLINIC,"925 EL CAMINO RD., STO. NIÑO SUBD., BRGY. CAMALIG, MEYCAUAYAN CITY, BULACAN",MEYCAUAYAN CITY / BULACAN,9329167600,"MARIE MICHELLE Y. SO, MD",mariemichelle.so@gmail.com,carelife_mdc@yahoo.com,4919514,,0,2,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1100,E
3,03-XXXX-20-PIBS-R,3,CAREWISE DIAGNOSTIC LABORATORY,"G/F JM MENDOZA BLDG., KM 25 MAC ARTHUR HIGHWAY, LOLOMBOY, BOCAUE, BULACAN",BOCAUE / BULACAN,9175786270,"REYNALDO G. TORRES, MD",reygtorres1956@yahoo.com,carewisediagnosticlaboratory@yahoo.com,4917925,,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1101,HS
3,03-0430-20-PIBS-R,3,CENTRIA MEDICAL SERVICES AND DIAGNOSTIC CENTER,"153 PASEO DEL CONGRESO, LIYANG, MALOLOS, BULACAN",MALOLOS CITY / BULACAN ,09363841461 / (044) 7924450,"VENERACION P. MUNAR, MD",,centriamedlab@yahoo.com,4917911,,0,2,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1102,E
3,03-0763-12-PIBS-R,3,COMMUSERV DIAGNOSTIC SERVICES,"654 DON JUICO AVE. ANUNAS, ANGELES CITY, PAMPANGA",ANGELES CITY / PAMPANGA ,0920-9482425/(045)963-3787,"GALVAN, GIL BRYAN BRAGANZA",gilbryan_484@yahoo.com,commuservdiagnostic@gmail.com,4946269,,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1103,HS
3,03-0676-19-PFSS-R,3,DIASERV DIAGNOSTIC LABORATORY,"12 ZAMORA ST. DAVSAN SUBD., SINDALAN, SAN FERNANDO, PAMPANGA ",SAN FERNANDO CITY / PAMPANGA,09175701972/045-40098251-52,"GACASAN, JOCELYN Q.",,diaserv_2000@yahoo.com,4832934,,2,2,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1104,HS
3,03-0506-21-GIBS-R,3,DOH TREATMENT & REHABILITATION CENTER BATAAN,"BATANGAS III, LIYANG, PILAIL CITY, BATAAN",PILAIL CITY/BATAAN,9175961134,"CELESTINO, LUISITO",louie66@yahoo.com,laboratory.trcbataan@gmail.com,4966173,,2,3,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1105,HS
3,03-0431-20-GIBS-R,3,DR. PAULINO J. GARCIA MEMORIAL RESEARCH AND MEDICAL CENTER,"MABINI ST. , QUEZON DISTRICT, CABANATUAN CITY, NUEVA ECIJA ",CABANATUAN CITY / NUEVA ECIJA,09178202831/044-4638888,"MACAPAGAL, JOHN DENNIS DG.",violane1968@yahoo.com,rihardmvalencia@yahoo.com,4882250,,1,5,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1106,A
3,03-0681-20-PIBS-R,3,DR. PURIFICACION REYES- TADEO MEDICAL CLINIC AND LABORATORY,"PELMOKA ST., CORNER BAYUGA ST., SCIENCE CITY OF MUÑOZ, NUEVA ECIJA ",SCIENCE CITY OF MUÑOZ/NUEVA ECIJA,09222244507/(044)456-5896,"VITERBO, MIRIAN DE LEON",docmirianviterbo@yahoo.com,eveevangeline@yahoo.com,4895843,,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1107,HS
3,03-0386-19-PFSS-R,3,DRUGCHECK PHILIPPINES INC. - OLONGAPO,"#83 14TH STREET COR KESSING ST., NEW KALALAKE, OLONGAPO CITY, ZAMBALES ",OLONGAPO CITY / ZAMBALES,9164382701,"CRUZ, GABRIEL JOCSON",drcruz20@hotmail.com,olongapo_drugcheck@yahoo.com,4849212,,0,3,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1108,HS
3,03-0711-18-PIBS-R,3,"EASE DRUGS, CLINIC AND LABORATORY","#94 MAC ARTHUR HIGHWAY, ABANGAN SUR, MARILAO, BULACAN ",MARILAO / BULACAN,09257010408 / (044) 7114608 / 2487062,"JAIME G. SANTIAGO, MD",jgs1119@yahoo.com,easedrugs_lab@yahoo.com,4832763,,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1109,HS
3,03-1753-20-PIBS-R,3,EVERHEALTH DIAGNOSTIC LABORATORY,"819 MABINI ST., MOJON, MALOLOS CITY, BULACAN",MALOLOS CITY / BULACAN ,09333919743 / (044) 7913994,"JUANITA T. LACUESTA, MD",barbaratucay@gmail.com,everhealthlaboratory@gmail.com,4928679,,1,1,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1110,E
3,03-0910-20-PFSS-R,3,EXPLORE DRUG TESTING LAB. & DIAGNOSTIC CENTER,"CAPITOL COMPOUND, STO. NIÑO, CITY OF SAN FERNANDO, PAMPANGA",SAN FERNANDO CITY / PAMPANGA,09478013159/(045)9611749,"YU-SO, MARIE MICHELLE",robinsor116@yahoo.com,robinsor116@yahoo.com,4918761,,0,3,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1111,HS
3,03-0171-19-PIBS-R,3,FABROS MEDICAL CLINIC,"2743 MENDOZA ST. LOLOMBOY, BOCAUE, BULACAN ",BOCAUE / BULACAN,09257117452 / (044) 8150288,"DIVINA G. FABROS, MD",fabrosmedicalclinic@gmailcom,fabrosmedicalclinic@gmail.com,4857708,,2,1,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1112,HS
3,03-XXXX-20-PIBS-R,3,FAST HEALTH DIAGNOSTIC AND MEDICAL CLINIC,"#25 SUPER, BARANGAY PATUBIG, MARILAO, BULACAN",MARILAO / BULACAN,09098055389 / 0917172826,"GABRIEL J. CRUZ, MD",gjcruz20@hotmail.com,fil_jane@yahoo.com,4915153,,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1113,HS
3,03-1005-20-GIBS-R,3,FORT MAGSAYSAY ARMY STATION HOSPITAL,"FORT MAGSAYSAY (7ID, KAUGNAY, PA), PALAYAN CITY, NUEVA ECIJA ",PALAYAN CITY/NUEVA ECIJA,9088800125/09175963160,"REYES, EMEDITA L.",fmash_7id@yahoo.com,fmash_7id@yahoo.com,4886588,,5,1,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1114,A
3,03-0854-20-PIBS-R,3,GEZYNE CLINICAL LABORATORY,0330 VERGEL DE DIOS ST. POBLACION BULACAN,PLARIDEL / BULACAN,09176490807 / 7955007,"BERNADETTE R. ESPIRITU, MD, FPSP",bremd2004@yahoo.com,gezyne.lopez@yahoo.com,4945992,,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1115,HS
3,03-1058-19-PIBS-R,3,GIMENA MEDICAL & DIAGNOSTIC CLINIC,"#4 MAC ARTHUR HIGHWAY, TABANG, GUIGUINTO, BULACAN ",GUIGUINTO / BULACAN,09175654922 / (044) 3061981,"OLGA M. BAUSA, MD",olga_bausa@gmail.com,nida_gimera@gmail.com,4854119,,3,0,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1116,HS
3,03-0503-20-PIBS-R,3,"GRACE GENERAL HOSPITAL, INC.","B1 L2 QUIRINO HIGHWAY EXTENSION, BRGY. MULAWIN, FRANCISCO HOMES, SAN JOSE DEL MONTER, BULACAN ",SAN JOSE DEL MONTE / BULACAN,09222504771 / (02) 87823949,"CARMELA T. REYES, MD",ggh_laboratory@yahoo.com,ggh_laboratory@yahoo.com,4888901,,3,4,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1117,A
3,03-0682-20-PIBS-R,3,"GUIMBA GENERAL HOSPITAL, INC.","BAGAIN ST., STA. VERONICA DISTRICT, GUIMBA, NUEVA ECIJA ",GUIMBA/NUEVA ECIJA,09175555614/(044) 958-1643,"DELA CRUZ, MARY ANN VALENTON",madlcruz417@yahoo.com,caribe060204@yahoo.com,4900874,,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1118,HS
3,03-0683-20-PIBS-R,3,HEALTH CENTRAL MEDICAL CLINIC & DIAGNOSTIC CENTER,"PROVINCIAL ROAD, STA. LUCIA ANGAT CITY, BULACAN",ANGAT CITY/ BULACAN,09328426936 / (044) 6973507,"DEXTER A. LEDESMA, MD",dexterledesma@gmail.com,hcmcdc03@gmail.com,4947944,,1,1,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1119,E
3,03-0482-19-PIBS-R,3,HEALTHCORE DIAGNOSTIC CENTER,"ST. JOSEPH BLDG. IV, ST. JUDE VILLAGE, BRGY. ALFONSO, CONCEPCION, TARLAC ",CONCEPCION / TARLAC,09187862802 / (045) 9250283,"NICK R. FERNANDEZ, MD, DPSP",konicks76@yahoo.com,healthcorediagnostic@yahoo.com.ph,4847448,,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1120,E
3,03-0913-20-PFSS-R,3,HEMATECH DIAGNOSTIC CENTER,"UNIT G RBL BLDG., MC ARTHUR HI-WAY, QUEBINWAN, SAN FERNANDO, PAMPANGA ",SAN FERNANDO CITY / PAMPANGA,09654697963/045-4352944,"DIZON, FLORENCIO CONCENGCO",macaraig.liezl@yahoo.com,macaraig.liezl@yahoo.com,4918974,,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1121,HS
3,03-0909-18-PIBS-R,3,HEMOLINE MEDICAL CLINIC AND DIAGNOSTIC LABORATORY,"UNIT F SANTOS COMMERCIAL BLDG. CORNER PAMPANG ROAD AND VISITACION ST., PAMPANG, ANGELES CITY, PAMPANGA ",ANGELES CITY / PAMPANGA ,09178224219/436-2527,"CRUZ, GABRIEL JOCSON",hemolinelab@yahoo.com,hemolinelab@yahoo.com,4890063,,0,1,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1122,E
3,03-0434-20-PIBS-R,3,HI-PRECISION DIAGNOSTICS - ANGELES,"MC ARTHUR HI-WAY COR ANGELES-MAGALANG ROAD, STO. CRISTO, ANGELES, PAMPANGA",ANGELES CITY / PAMPANGA ,0920-9610407/(045)322-22-11,"TAGAYUNA, PEDRITO YABOT",bobongmd@yahoo.com,hpangeles@hi-precision.com.ph,4916839,,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1123,HS
3,03-0175-19-PIBS-R,3,HI-PRECISION DIAGNOSTICS - BALIUAG,"ROYAL STONE A, HOLDINGS BLDG. B.S. AQUINO AVE. BAGONG NAYON, BALIUAG, BULACAN  ",BALIUAG / BULACAN,09328656597 / (044) 7660281,,maritessg_hipre@yahoo.com,,4916845,,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1124,E
3,03-0174-19-PIBS-R,3,HI-PRECISION DIAGNOSTICS - CABANATUAN,"THE CRESCENT BLDG., KM 14, MAHARLIKA HIGHWAY, ZULUETA DISTRICT, CABANATUAN CITY, NUEVA ECIJA ",CABANATUAN CITY / NUEVA ECIJA,(044)9409404/09178145093,"BAUTISTA-CAPINIG, IRMA GRACE B.",hpcabanatuan@hi-precision.com.ph,hpcabanatuan@hi-precision.com.ph,4916848,,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1125,HS
3,03-1554-18-PFSS-I,3,HI-PRECISION DIAGNOSTICS - MALOLOS,"GF SHELL BLDG., MC ARTHUR HI-WAY, SUMAPANG MATANDA, MALOLOS, BULACAN ",MALOLOS CITY / BULACAN ,09177087126 / (044) 7951554,"MARIA LOURDES P. SANTOS, MD",malousantosmd@hi-precision.cpm.ph,hpmalolos@hi-precision.com.ph,4916795,,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1126,HS
